Open,High,Low,Close,Adj Close,Volume
47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.84689712524414,167701200
44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,42.70420837402344,271300800
44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.655941009521484,124496800
43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.57252883911133,94496000
43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,42.13474655151367,179994000
42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,42.043052673339844,165549600
44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.65972900390625,184250000
45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.32432556152344,167080000
45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,43.09027099609375,158126000
46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.595951080322266,163210000
45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.63422775268555,165377200
42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,42.15887451171875,172393600
43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.655616760253906,169126400
41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.92344665527344,248104000
42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.68939208984375,189126800
42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,40.80281448364258,142510800
42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.24919891357422,127594400
42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.92931365966797,162814800
41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.5577278137207,177151600
41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,40.07168197631836,135366000
41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.821781158447266,196189200
40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,37.842124938964844,259092000
39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.370235443115234,382978400
37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,35.42918395996094,148676800
37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.924171447753906,234330000
38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,37.67805099487305,212468400
39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.697349548339844,169165600
39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,38.06171798706055,140014000
38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,38.10513687133789,148158800
35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.30957794189453,365248800
36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.77424240112305,234428400
37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.69461441040039,219111200
37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.375057220458984,164101200
37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.992759704589844,180396400
38.125,38.49250030517578,37.71500015258789,38.45000076293945,37.11100387573242,143122800
38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.74665069580078,108092800
37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.194095611572266,129756800
37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.93486022949219,114843600
38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.386085510253906,122278800
38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.608070373535156,119284800
39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.839717864990234,135004000
39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,36.9903564453125,121576000
38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,37.13995361328125,92522400
38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.845577239990234,101766000
38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,38.066532135009766,134142000
38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.714237213134766,104768400
39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.32334899902344,166348800
40.8125,41.537498474121094,40.057498931884766,41.3125,39.87383270263672,244439200
41.52750015258789,42.25,41.13999938964844,41.61000061035156,40.16097640991211,162958400
41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.18026351928711,130672400
41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.321590423583984,125982000
43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,42.02858352661133,144406400
43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,42.043052673339844,112958400
43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.246788024902344,126966800
42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.295257568359375,95280000
42.76250076293945,42.8025016784668,42.3125,42.35749816894531,41.057762145996094,83973600
42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.41156768798828,89134000
42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.23950958251953,89960800
42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.38975143432617,87342800
42.8125,42.92499923706055,42.4375,42.60499954223633,41.29767608642578,98507200
42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.42125701904297,75891200
42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.68782424926758,104457600
42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.4527702331543,68998800
42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.915618896484375,75652800
43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,42.220951080322266,87493600
43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.245182037353516,68280800
43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.37603759765625,111341600
43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.959224700927734,112861600
43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.40026092529297,103544800
43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.613521575927734,109744800
43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.535972595214844,78949600
43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.29121780395508,83241600
43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.801719665527344,99185600
42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.90107345581055,95997600
43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.352622985839844,128044000
45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.83970642089844,129870400
45.5625,45.82500076293945,45.22999954223633,45.4275016784668,44.033573150634766,124130000
45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.52306365966797,94318000
46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,45.10222625732422,156171600
46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.562660217285156,104879200
47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.20158386230469,126585600
46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.59659194946289,124140800
47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.27592468261719,204136800
48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.29692459106445,169630800
47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.73714065551758,175381200
47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.26459884643555,199202000
47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.67170715332031,119393600
47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.732295989990234,83121600
47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,46.03034973144531,94256000
47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.342952728271484,111448000
47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,47.016624450683594,91062800
48.3125,49.125,48.287498474121094,48.837501525878906,47.33893966674805,93087200
48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.421329498291016,76457200
49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.73876953125,74106400
49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.48999786376953,103526800
50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.3445930480957,143072800
49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.615997314453125,86781200
50.212501525878906,50.25,49.61000061035156,49.73749923706055,48.211307525634766,83603200
49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,48.19192886352539,111042800
49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,48.2791633605957,70146400
49.8650016784668,50.342498779296875,49.63999938964844,49.8125,48.284019470214844,102785600
49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,49.22425079345703,115627200
50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.40114974975586,96783200
50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.563514709472656,77758000
51.10749816894531,51.9375,50.974998474121094,51.869998931884766,50.278377532958984,93292000
51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,50.200836181640625,70162400
51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.7452507019043,74172800
51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.507774353027344,74596400
51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.5828971862793,88818800
50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.62812805175781,186139600
52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,51.01505661010742,259309200
52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.68305969238281,127985200
52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.31311798095703,83569600
51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.52070999145508,129772400
51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,49.1588134765625,155054800
50.474998474121094,51.334999084472656,50.4375,50.724998474121094,49.16850662231445,105358000
50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.64023208618164,139634400
49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.966407775878906,164834800
46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,45.178611755371094,229722400
46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.89381408691406,146118800
46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.44357681274414,106178800
47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,46.239234924316406,132125600
46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.97651672363281,131516400
45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.53883743286133,154449200
46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.3926887512207,113459200
46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.46342468261719,118994400
44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.70444869995117,146118800
45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.53660202026367,94858800
44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.35658264160156,111792800
44.10499954223633,44.837501525878906,44.0,44.345001220703125,43.149810791015625,113924800
44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.37361145019531,84873600
44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.5878791809082,108174400
43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,42.15730285644531,161584400
43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.699581146240234,123872000
46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.40504455566406,119093600
45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,45.05698776245117,90105200
46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,46.25627517700195,122737600
47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.84739685058594,104883600
48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.389869689941406,107731600
48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,47.239044189453125,73012800
48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,47.22931671142578,86698400
47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.88632583618164,75046000
48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,47.16606903076172,58676400
49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.27534484863281,106204000
49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,48.134246826171875,84496800
50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.52104949951172,86056000
49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.355621337890625,191202400
49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.306968688964844,72881600
49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.57475662231445,84281200
49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.60375213623047,104270000
50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.589149475097656,83598800
49.66999816894531,49.875,49.26250076293945,49.47999954223633,48.14640808105469,124442400
50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,49.02946090698242,109012000
50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.316505432128906,67740800
50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.72518539428711,45448000
50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.681400299072266,69062000
50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.65726852416992,101354400
49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.95404052734375,82312000
50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.438140869140625,71588400
50.82749938964844,51.09749984741211,50.4275016784668,50.4375,49.07810974121094,80767200
50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.45516586303711,70380800
51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.9197998046875,67789600
51.147499084472656,51.52750015258789,50.875,51.125,49.74707794189453,67467200
51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.46733474731445,56430000
51.0,51.470001220703125,50.92499923706055,51.415000915527344,50.029266357421875,74162400
51.4474983215332,51.625,50.59000015258789,50.647499084472656,49.28245162963867,83717200
50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.408748626708984,89111600
52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.80283737182617,73420800
51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.7614860534668,59966400
52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.360107421875,55638400
51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.535240173339844,70475600
52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,51.007171630859375,86693600
52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.78824234008789,135742800
54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.82453155517578,277125600
53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.703102111816406,216071600
51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.630313873291016,163448400
49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,47.03227996826172,209572000
49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.92261505126953,143299200
48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.41887283325195,133457600
50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.48678207397461,108038000
50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,49.079002380371094,98478800
49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.9544677734375,89927600
50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,51.0275993347168,188874000
50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.508766174316406,146189600
50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,49.26213836669922,108909600
51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.42446517944336,110481600
52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.364585876464844,97654400
52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.367027282714844,107537200
53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.92376708984375,86141600
53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.87981414794922,89014800
52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.48189926147461,187272000
51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.42203140258789,104174400
51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.85306930541992,103493200
51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,50.18760299682617,63755200
52.125,52.33000183105469,51.665000915527344,52.252498626708984,51.03736877441406,83962000
52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.97144317626953,84573600
51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,50.22911071777344,80092000
52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,51.081329345703125,76752400
53.0,53.49250030517578,52.877498626708984,53.31999969482422,52.08005142211914,95654800
53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,52.07516098022461,77449200
53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,52.2973747253418,109237600
53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.915157318115234,127111600
54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.59760284423828,177158400
56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.47551345825195,128906800
55.0,55.1974983215332,54.255001068115234,54.6875,53.415748596191406,159053200
54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.696563720703125,84632400
54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.891910552978516,73274800
55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.397377014160156,101360000
55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.95540237426758,88242400
55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,53.16667556762695,221652400
54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.408416748046875,76662000
55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,53.15446853637695,124763200
54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.97249221801758,87613600
55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.69411849975586,75334000
55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.432838439941406,101408000
55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.69039535522461,103909600
56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.841793060302734,139223200
55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.46702575683594,138449200
54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.921207427978516,114426000
56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,55.432716369628906,138478800
56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.4449348449707,122306000
56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,54.7953987121582,111820000
56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.43760299682617,74770400
56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,56.184814453125,113013600
58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.679237365722656,166795600
58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.596214294433594,96427600
59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,57.461910247802734,87360000
58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,57.22993850708008,73903200
58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,57.452144622802734,67585200
58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.72807693481445,97433600
59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.7292366027832,87247200
60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.594940185546875,82293600
60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,59.3812141418457,75828800
61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,59.47889709472656,69275200
60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,60.211448669433594,73477200
61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.81459045410156,96572800
62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.408077239990234,142839600
61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,59.400753021240234,124522000
61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.74378204345703,139162000
62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.46773147583008,151125200
64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.87795639038086,103272000
64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.787620544433594,79897600
64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,62.81447219848633,75864400
64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.539432525634766,94940400
64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.713340759277344,69986400
64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,64.21786499023438,81821200
65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,64.15907287597656,87388800
65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.77383422851562,102734400
65.9375,66.22000122070312,65.5250015258789,65.66000366210938,64.32563781738281,89182800
65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,65.08978271484375,100206400
66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,65.41797637939453,86703200
66.9749984741211,67.0,66.34750366210938,66.57250213623047,65.21958923339844,76167200
66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,64.46033477783203,106234400
65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,64.17133331298828,121395200
65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,64.11498260498047,65325200
65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,65.23918151855469,84020400
66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.72974395751953,105207600
66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65.59921264648438,65235600
66.6500015258789,67.0,66.4749984741211,66.8125,65.4547119140625,46617600
66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.69790649414062,94487200
64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,63.544334411621094,114430400
65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,64.10519409179688,67181600
65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,65.04568481445312,74424400
66.87000274658203,67.75,66.82499694824219,67.67749786376953,66.30211639404297,106075600
67.5,67.69999694824219,66.22750091552734,66.7300033569336,65.37388610839844,128042400
67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,65.75595092773438,90420400
67.20249938964844,67.7750015258789,67.125,67.69249725341797,66.31681823730469,78756800
66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,66.48580932617188,137310400
67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,67.38956451416016,133587600
69.25,70.19750213623047,69.24500274658203,69.96499633789062,68.54313659667969,128186000
69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,68.6778335571289,114158400
69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,68.51374816894531,116028400
69.875,70.29499816894531,69.73750305175781,70.00499725341797,68.58232116699219,98369200
70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,68.44026184082031,275978000
70.13249969482422,71.0625,70.09249877929688,71.0,69.55709075927734,98572000
71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,69.62322998046875,48478800
71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,71.00458526611328,93121200
72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,70.97763061523438,146266000
72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,71.39889526367188,144114400
72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,71.92058563232422,100805600
